id,total_price,shipping_price,cart,,,,payment_method,order_datetime,delivery_datetime,,vip_flag,admin_short,fulfilled,order_source,subtotal_price,total_discounts,is_delivery,is_gift,has_custom,is_post,transport,edited,is_corporate,promo_code
7657,3882,382,"{""custom"":[{""title"":""3 lb Strawberry kiss cake​"",""price"":3500,""quantity"":1,""id"":""a4yaoutmfmc""}]}",,,,qr,2020-12-31 16:31:54.327327+00,2020-12-31 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
10261,706,106,"{""redvelvet"":2,""hella"":1,""salt"":1}",,,,qr,2021-02-15 07:52:16.733031+00,2021-02-15 09:30:00+00,,no,Gyan,t,line,600,,t,f,f,f,bike,f,f,
4599,1746,246,"{""banana-1lb"":1}",,,,qr,2020-10-01 01:59:23.831336+00,2020-10-01 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4580,2166,246,"{""banana_slice"":1,""chocpudding_slice"":2,""berry_slice"":1,""coconut-2lb#dearest"":0,""kiss_slice"":1,""ferrero_slice"":1,""coconut_slice"":2}",,,,qr,2020-09-29 15:11:52.098634+00,2020-09-26 05:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4582,548,98,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""DOUBLE TROUBLE"":2,""SEXY BACK"":2,""MAMA OG"":1,""id"":""xr67kjno6n"",""price"":450}]}",,,,qr,2020-10-01 01:07:59.732729+00,2020-09-30 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
131,0,,{},,,,,2020-07-28 14:24:00.396385+00,2020-05-01 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1240,0,,{},,,,,2020-07-28 14:50:21.00477+00,2020-05-28 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1245,0,,{},,,,,2020-07-28 14:50:25.019443+00,2020-05-28 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1246,0,,{},,,,,2020-07-28 14:50:25.724143+00,2020-05-28 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1247,0,,{},,,,,2020-07-28 14:50:26.188462+00,2020-05-28 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1296,0,,{},,,,,2020-07-28 14:50:58.32004+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1248,0,,{},,,,,2020-07-28 14:50:27.063012+00,2020-05-28 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8843,944,194,"{""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""t3odqzgbwod"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""ferrero_slice"":1}",,,,qr,2021-01-31 08:14:57.157096+00,2021-01-31 10:30:00+00,,no,Kung,t,line,750,,t,f,f,f,bike,f,f,
9835,758,158,"{""strawcheese"":3}",,,,qr,2021-02-09 06:13:12.945373+00,2021-02-09 06:30:00+00,,no,Amy,t,line,600,,t,f,f,f,bike,f,f,
5630,537,87,"{""pbj"":2,""hella"":1}",,,,qr,2020-11-07 15:05:10.789039+00,2020-11-06 06:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1084,0,,{},,,,,2020-07-28 14:48:32.293604+00,2020-05-24 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10262,626,76,"{""heart-S&ganache.pink"":1}",,,,qr,2021-02-15 08:21:43.333598+00,2021-02-15 10:00:00+00,,no,Gyan,t,line,550,,t,f,f,f,bike,f,f,
4583,1814,174,"{""cake"":[{""quantity"":1,""count"":8,""title"":""Box of 8 slices"",""BANANA NUTELLA"":2,""CHOCOLATE PUDDING"":2,""STRAWBERRY KISS"":2,""CARROT CREAM CHEESE"":2,""id"":""duhzlwyr2"",""price"":1640}]}",,,,qr,2020-10-01 01:08:17.626488+00,2020-09-30 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4585,845,85,"{""cupc"":1,""redvelvet"":1,""berry_slice"":1,""carrot_slice"":1}",,,,qr,2020-10-01 01:52:12.555656+00,2020-09-30 07:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4586,473,103,"{""redvelvet"":1,""carrot_slice"":1}",,,,qr,2020-10-01 01:52:22.141445+00,2020-09-30 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1249,0,,{},,,,,2020-07-28 14:50:27.60387+00,2020-05-28 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1250,0,,{},,,,,2020-07-28 14:50:28.069374+00,2020-05-28 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1251,0,,{},,,,,2020-07-28 14:50:28.883765+00,2020-05-28 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1252,0,,{},,,,,2020-07-28 14:50:29.949596+00,2020-05-28 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1253,0,,{},,,,,2020-07-28 14:50:32.410573+00,2020-05-29 01:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1255,0,,{},,,,,2020-07-28 14:50:33.562461+00,2020-05-29 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9836,668,68,"{""pbj"":2,""cupc"":2}",,,,qr,2021-02-09 06:52:53.640549+00,2021-02-09 10:00:00+00,,no,Gyan,t,line,600,,t,f,f,f,bike,f,f,
7598,1757,257,"{""berry-1lb"":1}",,,,qr,2020-12-31 14:28:24.189951+00,2020-12-30 04:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1262,0,,{},,,,,2020-07-28 14:50:38.230467+00,2020-05-29 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1263,0,,{},,,,,2020-07-28 14:50:38.873911+00,2020-05-29 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1377,0,,{},,,,,2020-07-28 14:51:47.257825+00,2020-05-31 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1264,0,,{},,,,,2020-07-28 14:50:39.034125+00,2020-05-29 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1265,0,,{},,,,,2020-07-28 14:50:39.639758+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10263,490,0,"{""heart-S&ganache.gold"":1}",,,,qr,2021-02-15 08:26:23.394426+00,2021-02-16 03:00:00+00,,no,Ja,t,ig,550,60,f,f,f,f,bike,f,f,
4587,424,64,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""k96twtr0gu"",""price"":360}]}",,,,qr,2020-10-01 01:52:29.776731+00,2020-09-30 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4588,573,93,"{""kiss_slice"":1,""ferrero_slice"":1}",,,,qr,2020-10-01 01:52:37.493775+00,2020-09-30 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4591,704,104,"{""hella"":2,""pbj"":1,""redvelvet"":1}",,,,qr,2020-10-01 01:56:47.643235+00,2020-09-30 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
260,0,,{},,,,,2020-07-28 14:25:30.966877+00,2020-05-04 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1266,0,,{},,,,,2020-07-28 14:50:40.198042+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1267,0,,{},,,,,2020-07-28 14:50:40.677909+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1269,0,,{},,,,,2020-07-28 14:50:41.901091+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1297,0,,{},,,,,2020-07-28 14:50:59.105835+00,2020-05-29 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1270,0,,{},,,,,2020-07-28 14:50:42.311774+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1272,0,,{},,,,,2020-07-28 14:50:43.42655+00,2020-05-29 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1274,0,,{},,,,,2020-07-28 14:50:45.108622+00,2020-05-29 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1275,0,,{},,,,,2020-07-28 14:50:45.833002+00,2020-05-29 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1276,0,,{},,,,,2020-07-28 14:50:46.337817+00,2020-05-29 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
893,0,,{},,,,,2020-07-28 14:46:31.461544+00,2020-05-19 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1279,0,,{},,,,,2020-07-28 14:50:48.453838+00,2020-05-29 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1280,0,,{},,,,,2020-07-28 14:50:49.061677+00,2020-05-29 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8845,527,77,"{""valrhona"":3}",,,,qr,2021-01-31 08:25:15.580292+00,2021-01-31 09:00:00+00,,no,Ja,t,ig,450,,t,f,f,f,bike,f,f,
10264,1710,210,"{""blackout-1lb"":1}",,,,qr,2021-02-15 08:33:09.20074+00,2021-02-16 05:00:00+00,,no,Ja,t,ig,1500,,t,f,f,f,car,f,f,
9959,336,116,"{""chocpudding_slice"":1}",,,,qr,2021-02-11 05:18:21.883579+00,2021-02-11 10:00:00+00,,no,Fa,t,line,220,,t,f,t,f,bike,f,f,
4593,428,128,"{""redvelvet"":1,""salt"":1}",,,,qr,2020-10-01 01:56:59.59509+00,2020-09-30 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1601,0,,{},,,,,2020-07-28 14:54:05.468389+00,2020-06-09 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
9837,582,92,"{""heart-S&ganache.gold"":1}",,,,qr,2021-02-09 07:03:42.874886+00,2021-02-11 08:00:00+00,,no,Kung,t,line,490,,t,f,f,f,bike,f,f,
1281,0,,{},,,,,2020-07-28 14:50:49.625825+00,2020-05-29 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1258,0,,{},,,,,2020-07-28 14:50:35.512835+00,2020-05-29 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1285,0,,{},,,,,2020-07-28 14:50:52.598875+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1286,0,,{},,,,,2020-07-28 14:50:52.993922+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1287,0,,{},,,,,2020-07-28 14:50:53.69786+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1288,0,,{},,,,,2020-07-28 14:50:53.868369+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1289,0,,{},,,,,2020-07-28 14:50:54.650216+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1290,0,,{},,,,,2020-07-28 14:50:55.181939+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1291,0,,{},,,,,2020-07-28 14:50:55.748228+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1292,0,,{},,,,,2020-07-28 14:50:55.914306+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1293,0,,{},,,,,2020-07-28 14:50:56.487745+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1294,0,,{},,,,,2020-07-28 14:50:57.193937+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1295,0,,{},,,,,2020-07-28 14:50:57.355482+00,2020-05-29 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10265,592,92,"{""heart-S&ganache.pink"":1}",,,,qr,2021-02-15 08:55:04.606237+00,2021-02-15 11:00:00+00,,no,Ja,t,ig,550,50,t,f,f,f,bike,f,f,
7942,760,110,"{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""ukg9rvuycs"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":1,""MRS CLAUS OATMEAL COOKIE"":1,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-12 03:14:58.03124+00,2021-01-13 07:00:00+00,,no,Fa,t,line,650,,t,f,t,f,bike,f,f,
7941,1684,184,"{""berry-1lb"":1}",,,,qr,2021-01-12 02:52:58.043435+00,2021-01-18 07:00:00+00,,no,Fa,t,line,1500,,t,f,t,f,car,f,f,
8800,1650,0,"{""heart-L&redvelvet.pink"":1}",,,,qr,2021-01-30 13:47:48.870092+00,2021-02-01 04:00:00+00,,no,Ja,t,ig,1950,300,f,f,f,f,bike,f,f,
1300,0,,{},,,,,2020-07-28 14:51:00.734725+00,2020-05-29 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1302,0,,{},,,,,2020-07-28 14:51:01.460203+00,2020-05-29 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8846,1850,210,"{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""7tvpqlexqef"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-31 08:25:16.223464+00,2021-01-31 11:00:00+00,,no,Kung,t,line,1640,,t,f,f,f,car,f,f,
6203,1988,338,"{""chocpudding-1lb#dearest"":1}",,,,qr,2020-11-30 13:34:33.348391+00,2020-12-01 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1304,0,,{},,,,,2020-07-28 14:51:02.856284+00,2020-05-29 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1305,0,,{},,,,,2020-07-28 14:51:03.540339+00,2020-05-30 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1284,0,,{},,,,,2020-07-28 14:50:51.773407+00,2020-05-29 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1310,0,,{},,,,,2020-07-28 14:51:06.743869+00,2020-05-30 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1311,0,,{},,,,,2020-07-28 14:51:07.866823+00,2020-05-30 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1337,0,,{},,,,,2020-07-28 14:51:23.373846+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1312,0,,{},,,,,2020-07-28 14:51:08.033761+00,2020-05-30 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1313,0,,{},,,,,2020-07-28 14:51:08.784172+00,2020-05-30 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10266,600,0,"{""heart-S&ganache.pink"":1,""custom"":[{""title"":""กล่องใส"",""price"":100,""quantity"":1,""id"":""ly0mltn2n7g""}]}",,,,qr,2021-02-15 08:55:46.177917+00,2021-02-15 10:00:00+00,,no,Gyan,t,line,650,50,f,f,f,f,car,f,f,
9289,1450,160,"{""deathchoc"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""id"":""p9tgepd3bno"",""price"":360}],""cake"":[{""PISTACHIO CRANBERRY"":1}],""berry_slice"":1,""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""jjt762sglt"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2021-02-06 01:29:01.614624+00,2021-01-06 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
1314,0,,{},,,,,2020-07-28 14:51:09.440511+00,2020-05-30 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1378,0,,{},,,,,2020-07-28 14:51:47.753816+00,2020-05-31 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1315,0,,{},,,,,2020-07-28 14:51:09.600549+00,2020-05-30 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8847,1820,160,"{""cake"":[{""count"":""8"",""price"":1660,""quantity"":1,""id"":""zaj3g5yyeb"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2021-01-31 08:28:14.455844+00,2021-02-01 05:00:00+00,,no,Kung,t,line,1660,,t,f,f,f,car,f,f,
6313,3450,360,"{""chocpudding-1lb#extraferrero"":0,""coconut_slice"":2,""chocpudding-2lb#extraferrero"":1}",,,,qr,2020-12-18 13:18:46.45249+00,2020-12-17 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5244,364,64,"{""valrhona"":2}",,,,qr,2020-10-22 15:42:19.326822+00,2020-10-22 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1320,0,,{},,,,,2020-07-28 14:51:13.255793+00,2020-05-30 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1322,0,,{},,,,,2020-07-28 14:51:14.367096+00,2020-05-30 05:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1325,0,,{},,,,,2020-07-28 14:51:16.291026+00,2020-05-30 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1326,0,,{},,,,,2020-07-28 14:51:17.048687+00,2020-05-30 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1328,0,,{},,,,,2020-07-28 14:51:17.690014+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
7606,1440,230,"{""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":3,""TRIPLE C"":2,""DOUBLE TROUBLE"":3,""BABY OG"":1,""SEXY BACK"":1,""CORNFLAKE MARSHMALLOW"":1,""MATCHA POWWOW"":1,""id"":""v93faozxmze"",""price"":990}],""chocpudding_slice"":1}",,,,qr,2020-12-31 14:33:51.14008+00,2020-12-30 13:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1330,0,,{},,,,,2020-07-28 14:51:19.142906+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1545,0,,{},,,,,2020-07-28 14:53:29.606916+00,2020-06-06 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10267,613,113,"{""heart-S&redvelvet.pink"":1}",,,,qr,2021-02-15 09:17:43.586381+00,2021-02-15 11:00:00+00,,no,Gyan,t,line,550,50,t,f,f,f,bike,f,f,
7952,887,137,"{""pbj"":1,""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""f598o3dq8y9"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2021-01-12 06:03:46.884888+00,2021-01-14 03:00:00+00,,no,Kung,t,ig,750,,t,f,t,f,bike,f,f,
4594,1105,115,"{""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":2,""BABY OG"":2,""TRIPLE C"":2,""DOUBLE TROUBLE"":2,""SEXY BACK"":2,""CORNFLAKE MARSHMALLOW"":1,""MATCHA POWWOW"":1,""id"":""w9xzk9ide7"",""price"":990}]}",,,,qr,2020-10-01 01:57:11.1345+00,2020-09-30 13:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9398,1960,180,"{""redvelvet"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""id"":""su5b9wok8tl"",""price"":360},{""count"":""9"",""price"":360,""quantity"":1,""id"":""nxfj2htni7"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}],""pbj"":1,""cake"":[],""carrot_slice"":1,""soft"":[{""count"":""0"",""price"":540,""quantity"":1,""id"":""0eann2hpehpl"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":2,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",,,,qr,2021-02-06 12:28:49.398053+00,2021-01-07 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,,f,f,
1308,0,,{},,,,,2020-07-28 14:51:05.864477+00,2020-05-30 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1333,0,,{},,,,,2020-07-28 14:51:20.942819+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1334,0,,{},,,,,2020-07-28 14:51:21.465534+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1335,0,,{},,,,,2020-07-28 14:51:22.086757+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1336,0,,{},,,,,2020-07-28 14:51:22.769+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1338,0,,{},,,,,2020-07-28 14:51:23.530029+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
10268,411,51,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""yx5nt2k4qcl"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-02-15 09:35:12.464366+00,2021-02-15 10:00:00+00,,no,Gyan,t,line,360,,t,f,f,f,bike,f,f,
4595,774,134,"{""brownie"":[{""quantity"":1,""count"":18,""title"":""Box of 18 brownie"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""id"":""vvw3ab08mm"",""price"":640}]}",,,,qr,2020-10-01 01:57:30.365286+00,2020-10-01 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4596,2343,93,"{""gift"":[{""count"":""8"",""price"":2250,""quantity"":1,""id"":""k56k4ivg9x"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Large bouquet of 8""}]}",,,,qr,2020-10-01 01:58:48.636027+00,2020-10-01 01:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4597,768,108,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""ezv2da5199o"",""price"":360}],""deathchoc"":1,""pbj"":1}",,,,qr,2020-10-01 01:59:08.750852+00,2020-10-01 02:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
1339,0,,{},,,,,2020-07-28 14:51:24.400017+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1341,0,,{},,,,,2020-07-28 14:51:25.221206+00,2020-05-30 07:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1348,0,,{},,,,,2020-07-28 14:51:29.407142+00,2020-05-30 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1349,0,,{},,,,,2020-07-28 14:51:30.277109+00,2020-05-30 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1351,0,,{},,,,,2020-07-28 14:51:31.225002+00,2020-05-30 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1353,0,,{},,,,,2020-07-28 14:51:32.765251+00,2020-05-30 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1355,0,,{},,,,,2020-07-28 14:51:33.55564+00,2020-05-30 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1356,0,,{},,,,,2020-07-28 14:51:33.982138+00,2020-05-30 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
7821,1500,0,"{""ferrero-1lb"":1}",,,,qr,2021-01-08 03:19:57.115327+00,2021-01-08 07:00:00+00,,no,Ja,t,ig,1500,,f,f,f,f,unkwn,f,f,
1357,0,,{},,,,,2020-07-28 14:51:34.435567+00,2020-05-30 11:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1358,0,,{},,,,,2020-07-28 14:51:35.029223+00,2020-05-30 12:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
